date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:07:00	471/471	---M--	200	added ('OK')	text/css	date:Mon,%2020%20Jun%202022%2014:04:53%20GMT	https://www.omnigeometry.com/wp-content/plugins/wishlist-member/features/box-basic/dist/style.css?ver=6.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/wishlist-member/features/box-basic/dist/stylef049.css	(from https://www.omnigeometry.com/blog/)
23:07:00	20972/20972	---M--	200	added ('OK')	text/css	date:Thu,%2002%20Jun%202022%2001:58:36%20GMT	https://www.omnigeometry.com/wp-content/themes/op-smart-theme3/css/woocommerce.min.css?ver=1.0.20	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/themes/op-smart-theme3/css/woocommerce.min9f34.css	(from https://www.omnigeometry.com/blog/)
23:07:00	406947/406947	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Mar%202022%2017:56:26%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizePressPlugin/lib/assets/default.min.css?ver=2.5.25	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizePressPlugin/lib/assets/default.mind727.css	(from https://www.omnigeometry.com/blog/)
23:07:01	21912/21912	---MC-	200	added ('OK')	text/css	date:Sun,%2003%20Jul%202022%2003:06:49%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_css=1&qcABC=1&ver=1.2.12-1.2.12-2616112252	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o69ae.css	(from https://www.omnigeometry.com/blog/)
23:07:01	52639/52639	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202022%2017:56:26%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizePressPlugin/lib/js/op-jquery-base-all.min.js?ver=2.5.25	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizePressPlugin/lib/js/op-jquery-base-all.mind727.js	(from https://www.omnigeometry.com/blog/)
23:07:01	6475/6475	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:53:15%20GMT	https://www.omnigeometry.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://www.omnigeometry.com/blog/)
23:07:01	19142/19142	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:53:15%20GMT	https://www.omnigeometry.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.omnigeometry.com/blog/)
23:07:01	4910/4910	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:53:15%20GMT	https://www.omnigeometry.com/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/dist/hooks.mincbb5.js	(from https://www.omnigeometry.com/blog/)
23:07:01	10222/10222	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:53:15%20GMT	https://www.omnigeometry.com/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/dist/i18n.min771a.js	(from https://www.omnigeometry.com/blog/)
23:07:02	1152/1152	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Jun%202022%2014:04:53%20GMT	https://www.omnigeometry.com/wp-content/plugins/wishlist-member/features/box-basic/dist/script.js?ver=1.0.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/wishlist-member/features/box-basic/dist/script8a54.js	(from https://www.omnigeometry.com/blog/)
23:07:02	351/351	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2016:45:19%20GMT	https://www.omnigeometry.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/zxcvbn-async.min5152.js	(from https://www.omnigeometry.com/blog/)
23:07:03	48469/48469	---MC-	200	added ('OK')	application/x-javascript	date:Sun,%2003%20Jul%202022%2003:06:51%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_js_w_globals=1&qcABC=1&ver=1.2.12-1.2.12-2616112252	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-od18a.js	(from https://www.omnigeometry.com/blog/)
23:07:03	5680/5680	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2017/03/OmniGeometryFINAL-04-620x_o.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2017/03/OmniGeometryFINAL-04-620x_o.png	(from https://www.omnigeometry.com/blog/)
23:07:03	168189/168189	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2018/11/39208398_1007986699382785_7155331325187063808_o.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2018/11/39208398_1007986699382785_7155331325187063808_o.jpg	(from https://www.omnigeometry.com/blog/)
23:07:03	28329/28329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/DiamondPressure_1600x-1-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/DiamondPressure_1600x-1-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:03	20604/20604	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/StarSymbolOrbs-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/StarSymbolOrbs-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:03	15646/15646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:04	22498/22498	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:27%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/10/NexusCore01_featured-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/10/NexusCore01_featured-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:04	20115/20115	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:27%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/10/TraceFadeTester_lighter-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/10/TraceFadeTester_lighter-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:04	10961/10961	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/08/Screenshot-2020-07-06-at-13.13.45-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/08/Screenshot-2020-07-06-at-13.13.45-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:04	45498/45498	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:53%20GMT	https://www.omnigeometry.com/new-members-area/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/new-members-area/index.html	(from https://www.omnigeometry.com/blog/)
23:07:05	12497/12497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/05/MasterGrid6-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/05/MasterGrid6-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:05	11102/11102	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/05/MasterGrid-383x215.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/05/MasterGrid-383x215.jpg	(from https://www.omnigeometry.com/blog/)
23:07:05	633/633	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Jun%202022%2014:04:53%20GMT	https://www.omnigeometry.com/wp-content/plugins/wishlist-member/ui/js/frontend.js?ver=3.14.8337	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/wishlist-member/ui/js/frontend1200.js	(from https://www.omnigeometry.com/blog/)
23:07:05	36837/36837	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:58:36%20GMT	https://www.omnigeometry.com/wp-content/themes/op-smart-theme3/js/bootstrap.min.js?ver=1.0.20	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/themes/op-smart-theme3/js/bootstrap.min9f34.js	(from https://www.omnigeometry.com/blog/)
23:07:05	59429/59429	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:54%20GMT	https://www.omnigeometry.com/version-1-3-10a/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-10a/index.html	(from https://www.omnigeometry.com/blog/)
23:07:05	11463/11463	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:58:36%20GMT	https://www.omnigeometry.com/wp-content/themes/op-smart-theme3/js/all.min.js?ver=1.0.20	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/themes/op-smart-theme3/js/all.min9f34.js	(from https://www.omnigeometry.com/blog/)
23:07:06	231044/231044	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jun%202022%2020:00:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2635.css?ver=27a5d35170072139a549bfd7fc198a0c	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-26350a89.css	(from https://www.omnigeometry.com/about-us/)
23:07:06	164760/164760	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:55%20GMT	https://www.omnigeometry.com/version-1-3-10/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-10/index.html	(from https://www.omnigeometry.com/blog/)
23:07:08	53015/53015	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:55%20GMT	https://www.omnigeometry.com/version-1-3-8/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-8/index.html	(from https://www.omnigeometry.com/blog/)
23:07:08	60971/60971	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:06:55%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/pages/2635	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/pages/2635.json	(from https://www.omnigeometry.com/about-us/)
23:07:08	59290/59290	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:56%20GMT	https://www.omnigeometry.com/version-1-3-7/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-7/index.html	(from https://www.omnigeometry.com/blog/)
23:07:08	134139/134139	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:55%20GMT	https://www.omnigeometry.com/version-1-3-9/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-9/index.html	(from https://www.omnigeometry.com/blog/)
23:07:09	46193/46193	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:57%20GMT	https://www.omnigeometry.com/version-1-3-6-1/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-6-1/index.html	(from https://www.omnigeometry.com/blog/)
23:07:09	2298/2298	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:06:57%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fabout-us%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed8979.json	(from https://www.omnigeometry.com/about-us/)
23:07:09	61308/61308	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:57%20GMT	https://www.omnigeometry.com/version-1-3-6/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-6/index.html	(from https://www.omnigeometry.com/blog/)
23:07:09	47091/47091	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:58%20GMT	https://www.omnigeometry.com/version-1-3-5/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-5/index.html	(from https://www.omnigeometry.com/blog/)
23:07:09	47740/47740	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:58%20GMT	https://www.omnigeometry.com/omnigeometry-offline-version-for-mac-os-and-telegram-group/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/omnigeometry-offline-version-for-mac-os-and-telegram-group/index.html	(from https://www.omnigeometry.com/blog/)
23:07:10	2354/2354	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:06:58%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fabout-us%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed0b92	(from https://www.omnigeometry.com/about-us/)
23:07:10	3404/3404	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jun%202022%2020:00:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2635.svg?ver=1646250575	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-26358546.svg	(from https://www.omnigeometry.com/about-us/)
23:07:10	59600/59600	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:06:58%20GMT	https://www.omnigeometry.com/blog/page/2/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/blog/page/2/index.html	(from https://www.omnigeometry.com/blog/)
23:07:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:06:58%20GMT	https://www.omnigeometry.com/?p=2635	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexa182.html	(from https://www.omnigeometry.com/about-us/)
23:07:10	197140/197140	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screen-Shot-2021-08-09-at-12.00.12-PM-710x1024.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screen-Shot-2021-08-09-at-12.00.12-PM-710x1024.png	(from https://www.omnigeometry.com/about-us/)
23:07:10	270443/270443	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screen-Shot-2021-08-09-at-12.00.12-PM.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screen-Shot-2021-08-09-at-12.00.12-PM.png	(from https://www.omnigeometry.com/about-us/)
23:07:10	353936/353936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2022/01/Gus.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2022/01/Gus.jpg	(from https://www.omnigeometry.com/about-us/)
23:07:11	29843/29843	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jun%202022%2020:00:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2635.nodelay.js?ver=27a5d35170072139a549bfd7fc198a0c	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2635.nodelay0a89.js	(from https://www.omnigeometry.com/about-us/)
23:07:11	16030/16030	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jun%202022%2020:00:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2635.js?ver=27a5d35170072139a549bfd7fc198a0c	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-26350a89.js	(from https://www.omnigeometry.com/about-us/)
23:07:11	225488/225488	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jun%202022%2022:35:22%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668.css?ver=0c4bb2c7e5233f3e8294ef35ff3fde45	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668a2f5.css	(from https://www.omnigeometry.com/contact-us/)
23:07:12	51693/51693	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:07:00%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/pages/2668	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/pages/2668.json	(from https://www.omnigeometry.com/contact-us/)
23:07:12	2308/2308	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:07:01%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fcontact-us%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed2a2d.json	(from https://www.omnigeometry.com/contact-us/)
23:07:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:07:01%20GMT	https://www.omnigeometry.com/?p=2668	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexda3d.html	(from https://www.omnigeometry.com/contact-us/)
23:07:13	2364/2364	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:07:01%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fcontact-us%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed8f7f	(from https://www.omnigeometry.com/contact-us/)
23:07:13	3404/3404	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jun%202022%2022:35:22%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668.svg?ver=1646251999	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668754e.svg	(from https://www.omnigeometry.com/contact-us/)
23:07:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:07:02%20GMT	https://www.omnigeometry.com/feature-request	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/feature-request	(from https://www.omnigeometry.com/contact-us/)
23:07:14	40125/40125	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jun%202022%2018:07:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.7.5.1	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.mina030.css	(from https://www.omnigeometry.com/contact-us/)
23:07:14	29843/29843	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jun%202022%2022:35:22%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668.nodelay.js?ver=0c4bb2c7e5233f3e8294ef35ff3fde45	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2668.nodelaya2f5.js	(from https://www.omnigeometry.com/contact-us/)
